group	fraction_aag_like_cds	fraction_aag_like_3utr
low_clip_control	0.25	0.7
other	0.7105263157894737	0.2631578947368421
low_clip_control	0.9090909090909092	0.0454545454545454
functional_target	0.4090909090909091	0.5909090909090909
low_clip_control	0.625	0.125
low_clip_control	1.0	0.0
low_clip_control	0.3333333333333333	0.6666666666666666
low_clip_control	0.8823529411764706	0.0588235294117647
other	0.9813084112149532	0.0093457943925233
high_clip_target	0.2903225806451613	0.5806451612903226
low_clip_control	0.6585365853658537	0.024390243902439
low_clip_control	0.6153846153846154	0.3846153846153846
low_clip_control	0.5384615384615384	0.4230769230769231
low_clip_control	0.35	0.3
low_clip_control	0.78125	0.21875
low_clip_control	0.048780487804878	0.902439024390244
other	0.9	0.1
low_clip_control	0.5	0.1
low_clip_control	0.3571428571428571	0.4285714285714285
low_clip_control	0.1851851851851851	0.7037037037037037
other	0.6206896551724138	0.3448275862068966
low_clip_control	0.75	0.25
other	0.7142857142857143	0.1785714285714285
low_clip_control	0.9	0.1
other	0.8571428571428571	0.1428571428571428
low_clip_control	0.9285714285714286	0.0238095238095238
low_clip_control	0.8	0.1
low_clip_control	0.5	0.5
other	0.4193548387096774	0.5483870967741935
low_clip_control	0.6666666666666666	0.1666666666666666
high_clip_target	0.1428571428571428	0.7142857142857143
low_clip_control	0.625	0.25
low_clip_control	0.90625	0.0625
low_clip_control	0.96875	0.03125
low_clip_control	0.8888888888888888	0.1111111111111111
other	0.25	0.75
low_clip_control	0.7142857142857143	0.238095238095238
other	0.0759493670886076	0.1265822784810126
other	0.75	0.125
other	0.9770114942528736	0.0114942528735632
low_clip_control	0.0	0.6
low_clip_control	0.75	0.0
other	0.9090909090909092	0.0
low_clip_control	0.7692307692307693	0.0
other	0.8076923076923077	0.1923076923076923
low_clip_control	0.7	0.2
low_clip_control	0.6923076923076923	0.2307692307692307
low_clip_control	0.6666666666666666	0.1666666666666666
other	0.5333333333333333	0.4333333333333333
high_clip_target	0.4285714285714285	0.5
low_clip_control	0.4705882352941176	0.5294117647058824
high_clip_target	0.7142857142857143	0.1632653061224489
low_clip_control	0.2666666666666666	0.6
other	0.8571428571428571	0.1428571428571428
low_clip_control	1.0	0.0
low_clip_control	0.5925925925925926	0.2592592592592592
other	0.2647058823529412	0.6470588235294118
low_clip_control	0.4761904761904761	0.4761904761904761
low_clip_control	0.1923076923076923	0.3846153846153846
high_clip_target	0.4814814814814814	0.4444444444444444
low_clip_control	0.35	0.6
low_clip_control	0.8333333333333334	0.1666666666666666
other	0.9	0.0666666666666666
low_clip_control	0.5294117647058824	0.4117647058823529
other	0.8666666666666667	0.0333333333333333
low_clip_control	0.1428571428571428	0.7142857142857143
other	0.3220338983050847	0.6610169491525424
low_clip_control	0.7857142857142857	0.0714285714285714
low_clip_control	0.7741935483870968	0.2258064516129032
low_clip_control	0.4137931034482758	0.5862068965517241
other	0.5454545454545454	0.4545454545454545
low_clip_control	0.5882352941176471	0.4117647058823529
other	0.8333333333333334	0.0
other	0.3214285714285714	0.6785714285714286
other	0.4659090909090909	0.4886363636363636
other	0.825	0.15
low_clip_control	0.631578947368421	0.2105263157894736
low_clip_control	0.453125	0.53125
low_clip_control	0.7692307692307693	0.1923076923076923
high_clip_target	0.5789473684210527	0.3157894736842105
low_clip_control	0.8	0.2
other	0.6129032258064516	0.3548387096774194
low_clip_control	0.4705882352941176	0.2352941176470588
low_clip_control	0.5909090909090909	0.1136363636363636
low_clip_control	0.9375	0.0625
low_clip_control	0.696969696969697	0.2121212121212121
other	0.9166666666666666	0.0833333333333333
low_clip_control	0.7758620689655172	0.0172413793103448
other	0.875	0.125
low_clip_control	0.3333333333333333	0.5333333333333333
low_clip_control	0.3703703703703703	0.5555555555555556
low_clip_control	0.7894736842105263	0.0526315789473684
other	0.6666666666666666	0.1666666666666666
other	0.84	0.0
other	0.5	0.3888888888888889
low_clip_control	0.8421052631578947	0.1578947368421052
low_clip_control	0.5294117647058824	0.4705882352941176
low_clip_control	0.3333333333333333	0.5833333333333334
other	0.7164179104477612	0.208955223880597
low_clip_control	0.3777777777777777	0.6222222222222222
low_clip_control	0.7037037037037037	0.2222222222222222
high_clip_target	0.8947368421052632	0.0263157894736842
other	0.6190476190476191	0.3333333333333333
other	0.2758620689655172	0.7241379310344828
low_clip_control	0.7857142857142857	0.1428571428571428
other	0.5185185185185185	0.3703703703703703
low_clip_control	0.6428571428571429	0.3571428571428571
low_clip_control	0.9615384615384616	0.0
other	0.7142857142857143	0.2857142857142857
other	0.75	0.25
high_clip_target	0.5	0.375
low_clip_control	0.8095238095238095	0.1904761904761904
low_clip_control	0.9166666666666666	0.0416666666666666
other	0.1111111111111111	0.7777777777777778
low_clip_control	0.975609756097561	0.0
other	1.0	0.0
other	1.0	0.0
other	0.2352941176470588	0.6470588235294118
low_clip_control	0.75	0.0
low_clip_control	0.6	0.1333333333333333
low_clip_control	0.2	0.8
other	0.9659090909090908	0.0227272727272727
low_clip_control	0.7058823529411765	0.2941176470588235
low_clip_control	0.4242424242424242	0.5757575757575758
low_clip_control	0.3571428571428571	0.5714285714285714
other	0.6545454545454545	0.3272727272727272
other	0.6904761904761905	0.1666666666666666
other	0.5882352941176471	0.4117647058823529
high_clip_target	0.3043478260869565	0.5217391304347826
low_clip_control	0.6818181818181818	0.2272727272727272
low_clip_control	0.8235294117647058	0.1764705882352941
low_clip_control	0.4838709677419355	0.3870967741935484
low_clip_control	0.9411764705882352	0.0588235294117647
low_clip_control	0.3	0.3
functional_target	0.1363636363636363	0.8409090909090909
other	0.5833333333333334	0.375
other	0.4333333333333333	0.5666666666666667
high_clip_target	0.2	0.6666666666666666
low_clip_control	0.35	0.55
other	0.6666666666666666	0.3333333333333333
other	0.76	0.0
low_clip_control	0.85	0.05
low_clip_control	0.4	0.4
low_clip_control	0.7142857142857143	0.1428571428571428
other	0.625	0.34375
low_clip_control	0.3333333333333333	0.4
low_clip_control	0.3777777777777777	0.5111111111111111
other	0.8539325842696629	0.1235955056179775
low_clip_control	0.5625	0.4375
low_clip_control	0.52	0.48
low_clip_control	0.1818181818181818	0.3636363636363636
low_clip_control	0.3846153846153846	0.3846153846153846
low_clip_control	0.7	0.3
low_clip_control	0.3	0.3
low_clip_control	0.9130434782608696	0.0
low_clip_control	0.4736842105263157	0.3684210526315789
low_clip_control	0.625	0.25
low_clip_control	0.5833333333333334	0.4166666666666667
other	0.6842105263157895	0.2631578947368421
other	0.1481481481481481	0.8518518518518519
functional_target	0.1184210526315789	0.8026315789473685
low_clip_control	0.375	0.25
other	0.0526315789473684	0.5789473684210527
low_clip_control	0.7777777777777778	0.0
other	0.8888888888888888	0.1111111111111111
low_clip_control	0.9411764705882352	0.0588235294117647
other	0.6666666666666666	0.3333333333333333
low_clip_control	0.7096774193548387	0.1935483870967742
low_clip_control	0.7142857142857143	0.2142857142857142
low_clip_control	0.7636363636363637	0.2363636363636363
other	0.05	0.9
other	0.6333333333333333	0.3666666666666666
other	0.7857142857142857	0.1428571428571428
low_clip_control	0.6206896551724138	0.0344827586206896
other	0.56	0.36
other	0.3157894736842105	0.5789473684210527
low_clip_control	0.9047619047619048	0.0238095238095238
low_clip_control	0.6052631578947368	0.3157894736842105
low_clip_control	0.6666666666666666	0.3333333333333333
low_clip_control	0.2142857142857142	0.75
other	0.2666666666666666	0.6
other	0.5652173913043478	0.391304347826087
low_clip_control	0.4347826086956521	0.5652173913043478
low_clip_control	0.1428571428571428	0.5714285714285714
other	0.1363636363636363	0.6363636363636364
other	0.2285714285714285	0.5714285714285714
other	0.1956521739130435	0.8043478260869565
other	0.217391304347826	0.6956521739130435
low_clip_control	0.75	0.0833333333333333
low_clip_control	0.5	0.5
low_clip_control	1.0	0.0
low_clip_control	1.0	0.0
low_clip_control	0.1111111111111111	0.8888888888888888
low_clip_control	0.75	0.25
other	0.4821428571428571	0.5
other	0.2142857142857142	0.75
high_clip_target	0.3728813559322034	0.5423728813559322
other	0.7142857142857143	0.0
low_clip_control	0.9444444444444444	0.0
other	0.4444444444444444	0.4814814814814814
other	0.6666666666666666	0.3333333333333333
low_clip_control	0.9565217391304348	0.0
other	0.4	0.52
other	0.2727272727272727	0.6363636363636364
low_clip_control	0.3333333333333333	0.6666666666666666
low_clip_control	0.6190476190476191	0.238095238095238
low_clip_control	0.4166666666666667	0.5
other	0.68	0.26
other	0.2857142857142857	0.6666666666666666
low_clip_control	0.7272727272727273	0.1818181818181818
low_clip_control	0.7142857142857143	0.0952380952380952
low_clip_control	0.75	0.2222222222222222
functional_target	0.5	0.2272727272727272
low_clip_control	0.26	0.72
functional_target	0.5263157894736842	0.4210526315789473
low_clip_control	0.4	0.4666666666666667
other	0.2777777777777778	0.7222222222222222
low_clip_control	0.7323943661971831	0.2253521126760563
other	0.4166666666666667	0.5
functional_target	1.0	0.0
other	0.5	0.5
low_clip_control	0.7115384615384616	0.2788461538461538
other	0.3692307692307692	0.6153846153846154
other	0.4489795918367347	0.5306122448979592
other	0.5333333333333333	0.4
low_clip_control	0.7368421052631579	0.1578947368421052
low_clip_control	0.4444444444444444	0.5555555555555556
low_clip_control	0.7777777777777778	0.1111111111111111
low_clip_control	0.3787878787878788	0.5606060606060606
high_clip_target	0.2051282051282051	0.7948717948717948
low_clip_control	0.5925925925925926	0.3703703703703703
low_clip_control	0.6724137931034483	0.2241379310344827
high_clip_target	1.0	0.0
low_clip_control	1.0	0.0
low_clip_control	0.3846153846153846	0.3846153846153846
low_clip_control	0.8947368421052632	0.0526315789473684
other	0.8	0.1
other	0.8863636363636364	0.0909090909090909
low_clip_control	0.6619718309859155	0.323943661971831
other	0.3793103448275862	0.5862068965517241
low_clip_control	0.5	0.4285714285714285
other	0.38	0.62
low_clip_control	1.0	0.0
low_clip_control	0.6896551724137931	0.3103448275862069
other	0.2916666666666667	0.7083333333333334
low_clip_control	0.8461538461538461	0.0
low_clip_control	0.9444444444444444	0.0555555555555555
high_clip_target	0.2926829268292683	0.7073170731707317
other	0.5681818181818182	0.3636363636363636
low_clip_control	0.7058823529411765	0.0
low_clip_control	0.5333333333333333	0.4
low_clip_control	0.5	0.4166666666666667
other	0.4666666666666667	0.2
low_clip_control	0.6666666666666666	0.2222222222222222
low_clip_control	0.8095238095238095	0.1428571428571428
low_clip_control	0.25	0.625
low_clip_control	0.9166666666666666	0.0
other	0.5	0.4
other	0.7142857142857143	0.1904761904761904
low_clip_control	0.4285714285714285	0.5714285714285714
other	0.9473684210526316	0.0
low_clip_control	0.925925925925926	0.074074074074074
low_clip_control	0.3333333333333333	0.5
other	0.6	0.4
low_clip_control	1.0	0.0
other	0.8695652173913043	0.1304347826086956
other	0.3	0.7
low_clip_control	0.1111111111111111	0.8888888888888888
low_clip_control	1.0	0.0
low_clip_control	0.5555555555555556	0.1666666666666666
low_clip_control	0.7142857142857143	0.2857142857142857
low_clip_control	0.4615384615384615	0.0
low_clip_control	0.1666666666666666	0.8
high_clip_target	0.8333333333333334	0.1666666666666666
low_clip_control	0.9615384615384616	0.0384615384615384
low_clip_control	0.5128205128205128	0.4615384615384615
low_clip_control	0.5	0.0
other	0.2612612612612612	0.7297297297297297
low_clip_control	0.4	0.6
low_clip_control	0.0	0.0
other	0.9782608695652174	0.0
other	0.7058823529411765	0.2941176470588235
low_clip_control	0.8888888888888888	0.1111111111111111
low_clip_control	0.9411764705882352	0.0
functional_target	0.2580645161290322	0.7096774193548387
other	0.3928571428571428	0.5714285714285714
other	0.3846153846153846	0.6153846153846154
low_clip_control	0.8717948717948718	0.1025641025641025
low_clip_control	1.0	0.0
low_clip_control	0.2142857142857142	0.7142857142857143
low_clip_control	0.8888888888888888	0.1111111111111111
other	0.6785714285714286	0.25
low_clip_control	0.75	0.2142857142857142
low_clip_control	0.4285714285714285	0.3571428571428571
low_clip_control	0.6470588235294118	0.2941176470588235
low_clip_control	0.8571428571428571	0.1428571428571428
low_clip_control	0.896551724137931	0.1034482758620689
other	0.75	0.0625
other	0.5	0.5
other	0.5087719298245614	0.4912280701754385
other	0.7777777777777778	0.0555555555555555
low_clip_control	0.9166666666666666	0.0833333333333333
low_clip_control	0.7857142857142857	0.2142857142857142
other	0.8048780487804879	0.0975609756097561
low_clip_control	0.125	0.85
other	0.6875	0.1875
low_clip_control	0.8125	0.0625
low_clip_control	0.5555555555555556	0.4444444444444444
low_clip_control	0.9342105263157896	0.0657894736842105
low_clip_control	0.4761904761904761	0.3333333333333333
high_clip_target	0.660377358490566	0.3396226415094339
low_clip_control	0.9333333333333332	0.0
low_clip_control	0.5454545454545454	0.3636363636363636
low_clip_control	0.8620689655172413	0.1379310344827586
low_clip_control	0.6	0.2666666666666666
other	0.4137931034482758	0.4482758620689655
other	0.3478260869565217	0.5652173913043478
other	0.4666666666666667	0.4333333333333333
low_clip_control	0.75	0.2083333333333333
low_clip_control	0.3214285714285714	0.5357142857142857
low_clip_control	0.9591836734693876	0.0204081632653061
low_clip_control	0.8461538461538461	0.0769230769230769
low_clip_control	0.625	0.0833333333333333
low_clip_control	0.5294117647058824	0.4705882352941176
other	0.2631578947368421	0.5789473684210527
other	0.0294117647058823	0.8823529411764706
other	0.0	1.0
other	0.8076923076923077	0.173076923076923
other	0.8333333333333334	0.1666666666666666
low_clip_control	0.5555555555555556	0.2777777777777778
other	0.7692307692307693	0.1153846153846153
other	0.7878787878787878	0.1818181818181818
low_clip_control	0.8888888888888888	0.0666666666666666
low_clip_control	0.875	0.0
low_clip_control	0.5510204081632653	0.3877551020408163
other	0.4130434782608695	0.5869565217391305
other	0.4814814814814814	0.4814814814814814
low_clip_control	0.2121212121212121	0.7878787878787878
low_clip_control	0.7692307692307693	0.2307692307692307
low_clip_control	0.6666666666666666	0.3333333333333333
other	0.8666666666666667	0.1
other	0.2758620689655172	0.4137931034482758
other	0.3142857142857143	0.6571428571428571
other	0.5961538461538461	0.4038461538461538
low_clip_control	0.7878787878787878	0.1212121212121212
low_clip_control	0.16	0.84
other	0.6938775510204082	0.2857142857142857
other	0.6363636363636364	0.2727272727272727
other	0.8695652173913043	0.1304347826086956
other	0.8666666666666667	0.0666666666666666
low_clip_control	0.75	0.25
other	0.5454545454545454	0.2727272727272727
low_clip_control	1.0	0.0
low_clip_control	0.5454545454545454	0.4090909090909091
high_clip_target	0.5652173913043478	0.3043478260869565
high_clip_target	0.2698412698412698	0.6349206349206349
low_clip_control	0.25	0.6666666666666666
low_clip_control	0.6666666666666666	0.1666666666666666
other	0.7391304347826086	0.217391304347826
other	0.125	0.875
low_clip_control	0.9411764705882352	0.0588235294117647
low_clip_control	0.5	0.25
low_clip_control	0.8888888888888888	0.1111111111111111
low_clip_control	0.625	0.25
high_clip_target	0.2083333333333333	0.75
low_clip_control	0.7307692307692307	0.2307692307692307
low_clip_control	0.3846153846153846	0.5
low_clip_control	0.1612903225806451	0.8387096774193549
other	0.6212121212121212	0.3787878787878788
other	0.5	0.4090909090909091
low_clip_control	0.375	0.625
low_clip_control	0.4347826086956521	0.5217391304347826
low_clip_control	0.3333333333333333	0.5714285714285714
functional_target	0.5714285714285714	0.2857142857142857
other	0.6363636363636364	0.0606060606060606
