group	log2_clip	log2_rden	aag_like_per_kb
functional_target	2.877317480225172	0.1597966031649206	12.669962917181705
functional_target	2.877317480225172	0.1099176920780352	11.838989739542226
functional_target	2.8707169830550336	0.4456258191122668	8.604126639378498
functional_target	2.8692963083554064	0.2567516313422472	9.43084050297816
functional_target	2.86488521563354	0.3581256428076381	8.620689655172413
functional_target	2.862496476250065	0.222392421336448	14.438063986874488
functional_target	2.858261396877865	0.1074450136819653	11.368909512761022
functional_target	2.8533095554036745	0.4828723067363079	8.251775091153329
functional_target	2.8529252376200267	0.2266571704082421	6.369426751592357
functional_target	2.8451116085855648	0.3726945216403687	7.937257866389492
functional_target	2.8422087541935426	0.0128018363384543	7.911936704506364
functional_target	2.8413428229963373	0.1977787710898569	9.773806199385646
functional_target	2.8337062490045564	0.4739311883324125	6.02990834539315
functional_target	2.83094174237522	0.4187063592955812	13.47068145800317
functional_target	2.825502268767864	0.3062925066486782	16.63133865970977
functional_target	2.809945039523312	0.2272981965042387	5.544207761890867
functional_target	2.807354922057604	0.5670405927238937	9.33786078098472
functional_target	2.807354922057604	0.5178483048626192	12.658227848101266
functional_target	2.807354922057604	0.200258262052271	12.006861063464836
functional_target	2.804965694284014	0.1636510070190636	8.434370057986294
functional_target	2.801940071308774	0.2546260882870667	4.7038071439071
functional_target	2.8014331280443665	0.2528711544142921	11.868940153794718
functional_target	2.801316005576264	0.3381866797511526	9.261608728749048
functional_target	2.79726610443402	0.3673118915117768	10.458567980691877
functional_target	2.795834568746145	0.0714450683637743	8.970466464256143
functional_target	2.7930706960513567	0.5338026443098111	6.865592817533668
functional_target	2.790431619021136	0.2651267847950337	13.121372697451426
functional_target	2.7884958948062883	1.777607578663552	7.171811661989398
functional_target	2.7884958948062883	1.2233642604037729	14.228886168910648
functional_target	2.787455364619899	0.1835749497559516	9.437751004016064
functional_target	2.779231321143216	0.6401040549136172	11.599210266535044
functional_target	2.7759052834325515	0.1344709264370734	17.184401850627893
functional_target	2.771992979166126	0.1570304660116076	6.714876033057852
functional_target	2.7701773731880635	0.2085464487483468	12.338648443432042
functional_target	2.765534746362977	0.1351234682036129	10.525056811386197
functional_target	2.761422548687941	0.0728614775104493	6.966213862765587
functional_target	2.7593334071946605	0.7692053444389606	8.888481627416843
functional_target	2.758991900496205	0.3385109790829665	0.0
functional_target	2.758027209694036	0.5410679967886708	11.240908089045623
functional_target	2.758027209694036	0.3247971047989396	12.382367508667656
functional_target	2.7575043993817774	0.3557629400344844	13.462347496844762
functional_target	2.757429696725922	0.6100211983215791	9.272267490868222
functional_target	2.753981571181808	0.0370620942215448	9.16774101131643
functional_target	2.750139660795444	0.0020272177341503	6.768189509306261
functional_target	2.74730457378031	0.0828826364139369	8.065871282137456
functional_target	2.744742944757925	1.2128112076731428	10.14957264957265
functional_target	2.741466986401147	0.1003868515980034	7.000350017500875
functional_target	2.73973734341626	0.5166180728424467	6.139882541377469
functional_target	2.738041830725545	0.2238779492256106	8.955223880597016
functional_target	2.7347096202258383	0.0197833795996816	6.202924235711121
functional_target	2.7325354417464376	0.1890021563048057	9.201840368073617
functional_target	2.731624745712573	0.0524846479336035	9.305417082087072
functional_target	2.731319031025064	0.2492286063087631	9.015506671474938
functional_target	2.7293091203307074	0.1809474263931263	12.041284403669726
functional_target	2.7237371021971515	0.2353391910589076	13.727764887857695
functional_target	2.7188182474559466	0.2604091946678887	8.355964069354501
functional_target	2.7188182474559466	0.0935528377226793	7.655231074567621
functional_target	2.716874176226737	0.5530473206443939	10.201107548819586
functional_target	2.7157928512810154	0.0465692903018479	7.431874483897605
functional_target	2.713695814843359	0.0896113078289161	16.480446927374302
functional_target	2.708951217996609	1.5703157247567547	12.239020878329733
functional_target	2.70346868217812	0.0472720537040888	5.84144645340751
functional_target	2.702940779225536	0.0674821977735696	10.431654676258994
functional_target	2.693629186024199	0.2734188879815991	6.878480183426138
functional_target	2.6898048665786543	0.380142708832658	10.270455323519345
functional_target	2.689196554295609	0.2127787109297799	8.77652606759235
functional_target	2.68805599368526	2.461707932709501	8.386508659981768
functional_target	2.685891409571937	0.3821238285771635	6.490264603095357
functional_target	2.6830968190954585	0.0607317609578506	7.132132132132132
functional_target	2.678071905112638	1.0	12.94378698224852
functional_target	2.678071905112638	0.1471536937836543	6.730137885751806
functional_target	2.676110388779352	0.1842328381261956	6.018657839301835
functional_target	2.6756401683503728	0.0981021110550431	8.62663906142167
functional_target	2.672425341971496	0.5518947990354929	8.424080542428602
functional_target	2.662965012722429	0.4983759453019569	10.861694424330196
functional_target	2.6578940231750074	0.1198080685771754	12.21001221001221
functional_target	2.657112286476992	0.1331844546272941	10.901304263188631
functional_target	2.6565157617461903	0.5012127946687228	9.653508015859334
functional_target	2.6549500196583096	0.4769336764939355	8.209338122113904
functional_target	2.647698256069119	0.3005921440605883	11.554621848739496
functional_target	2.6472467789754988	0.1099801127903305	7.164790174002047
functional_target	2.6412699416231105	0.1034503175721707	9.234507897934384
functional_target	2.63974789547248	0.1401148434171024	5.8248387767838565
functional_target	2.638112207239921	0.0879351549804225	10.06336190831159
functional_target	2.634206019741005	1.7531238220308063	8.290564547966838
functional_target	2.627703101227096	0.105987087502827	6.976744186046512
functional_target	2.6244908649077936	0.2330396655359565	6.0521415270018615
functional_target	2.6237261179824447	0.063852626067694	8.956796628029505
functional_target	2.622895524664828	0.0334309192866058	7.327419976860779
functional_target	2.6214883767462704	0.1789701410453196	7.259528130671506
functional_target	2.6198962908305434	0.0876146479575758	10.2607952116289
functional_target	2.6190899612511376	0.476646756465211	9.305210918114144
functional_target	2.6189098326444937	0.1232417114863081	9.4407094836218
functional_target	2.611551809200296	0.2473037087794567	8.686210640608035
functional_target	2.6107255967862377	0.5858996199752095	4.113533525298231
functional_target	2.606657571820475	0.3373071682124199	11.081706913661924
functional_target	2.6054266032808715	0.4090137116510738	5.597964376590331
functional_target	2.604862058158861	0.1708803998968893	13.058001822046766
functional_target	2.599037685932879	0.6837855563070314	8.94308943089431
functional_target	2.5968505789194967	0.0775870006694275	7.503862282056941
functional_target	2.593840652067609	0.2693869857669383	13.225127742711152
functional_target	2.5920172582551064	0.1346495266947818	7.396753647010479
functional_target	2.5905958348638443	0.3228993773262108	11.356622639180348
functional_target	2.5873892381156964	0.2056363017352733	8.754208754208754
functional_target	2.5872333890239503	0.3490860639433647	9.48415452232246
functional_target	2.584962500721156	0.2421854360489814	9.81485612313183
functional_target	2.582768287308244	0.0948964319073254	10.845986984815616
functional_target	2.5806235649968188	0.1750597788435263	7.695789950203713
functional_target	2.5786209738473294	0.4642451076772565	9.394572025052192
functional_target	2.577873075934837	0.6086480309728454	9.820270520659626
functional_target	2.577657700097923	0.3087672622547656	6.4034151547492
functional_target	2.573850545600932	0.2881309104848074	5.38160469667319
functional_target	2.5734668618833267	1.4790290559720911	10.025062656641603
functional_target	2.5724715565379594	0.4753487810520636	9.824352485858888
functional_target	2.572251448971602	0.1437354774614493	9.046052631578949
functional_target	2.5707486415014555	0.6374299206152916	9.003939223410242
functional_target	2.5707486415014555	0.2118745494224487	7.774538386783284
functional_target	2.569815956967291	0.1007558921851871	8.635578583765112
